Task ID,Task Name,Task Object Name,Task Type,Task Run ID,Project Name,Folder Name,Org ID,Environment ID,Environment,Cores Used,Start Time,End Time,Status,Metered Value,Audit Time,OBM Task Time(s)
000QML0Z0000000001J9,VGN_CRM_URI_Mapping,null,MTT_TEST,1,vihasitha_test,,80bTjaasFejbEkQynNFnyT,3wtAMqArHpjdihnAbf7tiM,vg_windows_local,1.48868598650258,2024-04-04 18:08:13.0,2024-04-04 18:11:04.0,SUCCESS,0.0475,2024-04-04 18:11:35.0,0
000QML0Z0000000001J9,VGN_CRM_URI_Mapping,null,MTT_TEST,2,vihasitha_test,,80bTjaasFejbEkQynNFnyT,3wtAMqArHpjdihnAbf7tiM,vg_windows_local,1.383088527193331,2024-04-04 18:20:23.0,2024-04-04 18:23:09.0,ERROR,0.046111,2024-04-04 19:11:34.0,0
000QML170000000001EJ,Mapping_flat_file,null,MTT_DP,1,ppenthoi,,80bTjaasFejbEkQynNFnyT,0Gv5s5lKGlEgO8WUuDsX2Y,INWPF3M1V35-AAD,0.0,2024-04-05 06:34:10.0,2024-04-05 06:34:28.0,SUCCESS,0.005,2024-04-05 07:11:27.0,0
000QML0Z0000000001JA,Mapping_flat_file,null,MTT_TEST,1,ppenthoi,,80bTjaasFejbEkQynNFnyT,0Gv5s5lKGlEgO8WUuDsX2Y,INWPF3M1V35-AAD,0.0,2024-04-05 06:55:40.0,2024-04-05 06:55:58.0,SUCCESS,0.005,2024-04-05 07:11:27.0,0
000QML0Z0000000001JC,Map_Flat_File_Source_To_Target,null,MTT_TEST,1,ppenthoi,,80bTjaasFejbEkQynNFnyT,0Gv5s5lKGlEgO8WUuDsX2Y,INWPF3M1V35-AAD,0.0,2024-04-05 10:05:49.0,2024-04-05 10:06:07.0,SUCCESS,0.005,2024-04-05 10:11:29.0,0
000QML0Z0000000001JC,Map_Flat_File_Source_To_Target,null,MTT_TEST,2,ppenthoi,,80bTjaasFejbEkQynNFnyT,0Gv5s5lKGlEgO8WUuDsX2Y,INWPF3M1V35-AAD,0.0,2024-04-05 10:08:39.0,2024-04-05 10:08:57.0,ERROR,0.005,2024-04-05 10:11:29.0,0
000QML0Z0000000001JB,MappingTaskPrabhu2,null,MTT,1,ppenthoi,,80bTjaasFejbEkQynNFnyT,0Gv5s5lKGlEgO8WUuDsX2Y,INWPF3M1V35-AAD,0.0,2024-04-05 09:23:08.0,2024-04-05 09:23:25.0,SUCCESS,0.004722,2024-04-05 10:11:29.0,0
000QML0Z0000000001JC,Map_Flat_File_Source_To_Target,null,MTT_TEST,3,ppenthoi,,80bTjaasFejbEkQynNFnyT,0Gv5s5lKGlEgO8WUuDsX2Y,INWPF3M1V35-AAD,0.0,2024-04-05 10:09:36.0,2024-04-05 10:10:20.0,SUCCESS,0.012222,2024-04-05 10:11:29.0,0
000QML170000000001EK,Mapping119,null,MTT_DP,1,ppenthoi,,80bTjaasFejbEkQynNFnyT,0Gv5s5lKGlEgO8WUuDsX2Y,INWPF3M1V35-AAD,0.0,2024-04-05 09:43:31.0,2024-04-05 09:43:48.0,SUCCESS,0.004722,2024-04-05 10:11:29.0,0
000QML0Z0000000001JD,VGN_MSDCRM_customerEntity_Mapping129,null,MTT_TEST,4,vihasitha_test,,80bTjaasFejbEkQynNFnyT,3wtAMqArHpjdihnAbf7tiM,vg_windows_local,0.0,2024-04-05 10:47:27.0,2024-04-05 10:49:46.0,SUCCESS,0.038611,2024-04-05 11:11:33.0,0
000QML0Z0000000001JD,VGN_MSDCRM_customerEntity_Mapping129,null,MTT_TEST,2,vihasitha_test,,80bTjaasFejbEkQynNFnyT,3wtAMqArHpjdihnAbf7tiM,vg_windows_local,0.568604191379992,2024-04-05 10:34:48.0,2024-04-05 10:37:17.0,WARNING,0.041389,2024-04-05 11:11:33.0,0
000QML0Z0000000001JD,VGN_MSDCRM_customerEntity_Mapping129,null,MTT_TEST,1,vihasitha_test,,80bTjaasFejbEkQynNFnyT,3wtAMqArHpjdihnAbf7tiM,vg_windows_local,0.726838966202783,2024-04-05 10:30:38.0,2024-04-05 10:33:18.0,SUCCESS,0.044444,2024-04-05 11:11:33.0,0
000QML0Z0000000001JD,VGN_MSDCRM_customerEntity_Mapping129,null,MTT_TEST,3,vihasitha_test,,80bTjaasFejbEkQynNFnyT,3wtAMqArHpjdihnAbf7tiM,vg_windows_local,0.0,2024-04-05 10:44:04.0,2024-04-05 10:46:32.0,SUCCESS,0.041111,2024-04-05 11:11:33.0,0
000QML0Z0000000001JD,VGN_MSDCRM_customerEntity_Mapping129,null,MTT_TEST,5,vihasitha_test,,80bTjaasFejbEkQynNFnyT,3wtAMqArHpjdihnAbf7tiM,vg_windows_local,0.777249306381292,2024-04-08 15:43:22.0,2024-04-08 15:45:52.0,WARNING,0.041667,2024-04-08 16:11:43.0,0
000QML0Z0000000001JF,Mapping119,null,MTT_TEST,1,vihasitha_test,,80bTjaasFejbEkQynNFnyT,3wtAMqArHpjdihnAbf7tiM,vg_windows_local,0.890566037735849,2024-04-08 16:06:04.0,2024-04-08 16:08:52.0,SUCCESS,0.046667,2024-04-08 16:11:43.0,0
000QML0Z0000000001JE,VGN_CRM_customerentity_MappingTask12,null,MTT,1,vihasitha_test,,80bTjaasFejbEkQynNFnyT,3wtAMqArHpjdihnAbf7tiM,vg_windows_local,0.0,2024-04-08 15:21:33.0,2024-04-08 15:23:49.0,SUCCESS,0.037778,2024-04-08 16:11:43.0,0
000QML0Z0000000001JE,VGN_CRM_customerentity_MappingTask12,null,MTT,2,vihasitha_test,,80bTjaasFejbEkQynNFnyT,3wtAMqArHpjdihnAbf7tiM,vg_windows_local,0.876840429765221,2024-04-08 15:32:01.0,2024-04-08 15:34:07.0,WARNING,0.035,2024-04-08 16:11:43.0,0
000QML0Z0000000001JC,Map_Flat_File_Source_To_Target,null,MTT_TEST,4,ppenthoi,,80bTjaasFejbEkQynNFnyT,0Gv5s5lKGlEgO8WUuDsX2Y,INWPF3M1V35-AAD,0.0,2024-04-10 05:41:47.0,2024-04-10 05:42:07.0,SUCCESS,0.005556,2024-04-10 06:11:33.0,0
000QML0Z0000000001JC,Map_Flat_File_Source_To_Target,null,MTT_TEST,5,ppenthoi,,80bTjaasFejbEkQynNFnyT,0Gv5s5lKGlEgO8WUuDsX2Y,INWPF3M1V35-AAD,0.0,2024-04-10 06:17:25.0,2024-04-10 06:17:44.0,SUCCESS,0.005278,2024-04-10 07:11:29.0,0
000QML170000000001ER,Mapping129,null,MTT_DP,1,ppenthoi,,80bTjaasFejbEkQynNFnyT,0Gv5s5lKGlEgO8WUuDsX2Y,INWPF3M1V35-AAD,0.0,2024-04-10 08:52:22.0,2024-04-10 08:52:38.0,SUCCESS,0.004444,2024-04-10 09:11:29.0,0
000QML0Z0000000001JH,Mapping129,null,MTT_TEST,1,ppenthoi,,80bTjaasFejbEkQynNFnyT,0Gv5s5lKGlEgO8WUuDsX2Y,INWPF3M1V35-AAD,0.0,2024-04-10 08:52:59.0,2024-04-10 08:53:19.0,SUCCESS,0.005556,2024-04-10 09:11:29.0,0
000QML0Z0000000001JJ,prabhuPDOTesting,null,MTT,1,ppenthoi,,80bTjaasFejbEkQynNFnyT,0Gv5s5lKGlEgO8WUuDsX2Y,INWPF3M1V35-AAD,0.0,2024-04-10 09:09:21.0,2024-04-10 09:09:40.0,SUCCESS,0.005278,2024-04-10 09:11:29.0,0
000QML0Z0000000001JJ,prabhuPDOTesting,null,MTT,3,ppenthoi,,80bTjaasFejbEkQynNFnyT,0Gv5s5lKGlEgO8WUuDsX2Y,INWPF3M1V35-AAD,0.0,2024-04-10 09:49:00.0,2024-04-10 09:49:19.0,SUCCESS,0.005278,2024-04-10 10:11:27.0,0
000QML0Z0000000001JJ,prabhuPDOTesting,null,MTT,4,ppenthoi,,80bTjaasFejbEkQynNFnyT,0Gv5s5lKGlEgO8WUuDsX2Y,INWPF3M1V35-AAD,0.0,2024-04-10 09:50:29.0,2024-04-10 09:50:48.0,SUCCESS,0.005278,2024-04-10 10:11:27.0,0
000QML0Z0000000001JD,VGN_MSDCRM_customerEntity_Mapping129,null,MTT_TEST,6,vihasitha_test,,80bTjaasFejbEkQynNFnyT,3wtAMqArHpjdihnAbf7tiM,vg_windows_local,1.571569986141358,2024-04-10 09:24:15.0,2024-04-10 09:28:01.0,WARNING,0.062778,2024-04-10 10:11:27.0,0
000QML0Z0000000001JC,Map_Flat_File_Source_To_Target,null,MTT_TEST,6,ppenthoi,,80bTjaasFejbEkQynNFnyT,0Gv5s5lKGlEgO8WUuDsX2Y,INWPF3M1V35-AAD,0.0,2024-04-10 10:18:04.0,2024-04-10 10:18:26.0,SUCCESS,0.006111,2024-04-10 11:11:39.0,0
000QML0Z0000000001JK,Mapping130,null,MTT_TEST,1,vihasitha_test,,80bTjaasFejbEkQynNFnyT,1QO6mK4AcQFdVOzuNNpsEH,vg-linux-vm.informatica.com,0.76953827703378,2024-04-11 14:32:40.0,2024-04-11 15:46:25.0,ERROR,1.229167,2024-04-11 16:11:35.0,0
000QML0Z0000000001JJ,prabhuPDOTesting,null,MTT,5,ppenthoi,,80bTjaasFejbEkQynNFnyT,0Gv5s5lKGlEgO8WUuDsX2Y,INWPF3M1V35-AAD,0.0,2024-04-15 06:01:40.0,2024-04-15 06:01:50.0,SUCCESS,0.002778,2024-04-15 06:11:25.0,0
000QML0Z0000000001JD,VGN_MSDCRM_customerEntity_Mapping129,null,MTT_TEST,8,vihasitha_test,,80bTjaasFejbEkQynNFnyT,3wtAMqArHpjdihnAbf7tiM,vg_windows_local,0.539767120584172,2024-04-16 05:40:37.0,2024-04-16 05:43:18.0,WARNING,0.044722,2024-04-16 06:11:23.0,0
000QML0I00000000005U,Synchronization Task for Flat_File Mapping,Modified_Empleoyee.csv,DSS,2,ppenthoi,,80bTjaasFejbEkQynNFnyT,0Gv5s5lKGlEgO8WUuDsX2Y,INWPF3M1V35-AAD,0.0,2024-04-16 06:01:37.0,2024-04-16 06:01:45.0,SUCCESS,0.002222,2024-04-16 06:11:23.0,0
000QML0Z0000000001JD,VGN_MSDCRM_customerEntity_Mapping129,null,MTT_TEST,9,vihasitha_test,,80bTjaasFejbEkQynNFnyT,3wtAMqArHpjdihnAbf7tiM,vg_windows_local,0.92918241495922,2024-04-16 05:45:16.0,2024-04-16 05:48:24.0,WARNING,0.052222,2024-04-16 06:11:23.0,0
000QML0I00000000005U,Synchronization Task for Flat_File Mapping,Modified_Empleoyee.csv,DSS,1,ppenthoi,,80bTjaasFejbEkQynNFnyT,0Gv5s5lKGlEgO8WUuDsX2Y,INWPF3M1V35-AAD,0.0,2024-04-16 05:49:12.0,2024-04-16 05:49:22.0,SUCCESS,0.002778,2024-04-16 06:11:23.0,0
000QML0Z0000000001JD,VGN_MSDCRM_customerEntity_Mapping129,null,MTT_TEST,7,vihasitha_test,,80bTjaasFejbEkQynNFnyT,3wtAMqArHpjdihnAbf7tiM,vg_windows_local,0.388395500296033,2024-04-16 05:28:15.0,2024-04-16 05:31:29.0,WARNING,0.053889,2024-04-16 06:11:23.0,0
000QML0Z0000000001JD,VGN_MSDCRM_customerEntity_Mapping129,null,MTT_TEST,10,vihasitha_test,,80bTjaasFejbEkQynNFnyT,3wtAMqArHpjdihnAbf7tiM,vg_windows_local,0.541815299246928,2024-04-16 05:57:59.0,2024-04-16 06:01:08.0,SUCCESS,0.0525,2024-04-16 06:11:23.0,0
000QML49000000000006,Data Transfer Task1,null,DTT,1,ppenthoi,,80bTjaasFejbEkQynNFnyT,0Gv5s5lKGlEgO8WUuDsX2Y,INWPF3M1V35-AAD,0.0,2024-04-16 07:10:43.0,2024-04-16 07:10:59.0,SUCCESS,0.004444,2024-04-16 07:11:32.0,0
000QML0Z0000000001JD,VGN_MSDCRM_customerEntity_Mapping129,null,MTT_TEST,11,vihasitha_test,,80bTjaasFejbEkQynNFnyT,3wtAMqArHpjdihnAbf7tiM,vg_windows_local,1.269161855464862,2024-04-16 06:43:29.0,2024-04-16 06:47:18.0,WARNING,0.063611,2024-04-16 07:11:32.0,0
000QML49000000000006,Data Transfer Task1,null,DTT,3,ppenthoi,,80bTjaasFejbEkQynNFnyT,0Gv5s5lKGlEgO8WUuDsX2Y,INWPF3M1V35-AAD,0.0,2024-04-16 07:13:56.0,2024-04-16 07:14:15.0,SUCCESS,0.005278,2024-04-16 08:11:23.0,0
000QML49000000000006,Data Transfer Task1,null,DTT,2,ppenthoi,,80bTjaasFejbEkQynNFnyT,0Gv5s5lKGlEgO8WUuDsX2Y,INWPF3M1V35-AAD,0.0,2024-04-16 07:11:55.0,2024-04-16 07:12:13.0,SUCCESS,0.005,2024-04-16 08:11:23.0,0
000QML0Z0000000001JL,Wrapper_Rank_Mapping,null,MTT,1,ppenthoi,,80bTjaasFejbEkQynNFnyT,0Gv5s5lKGlEgO8WUuDsX2Y,INWPF3M1V35-AAD,0.0,2024-04-17 09:51:33.0,2024-04-17 09:52:26.0,SUCCESS,0.014722,2024-04-17 10:11:24.0,0
000QML0Z0000000001JM,Task_Sorter,null,MTT,1,ppenthoi,,80bTjaasFejbEkQynNFnyT,0Gv5s5lKGlEgO8WUuDsX2Y,INWPF3M1V35-AAD,0.0,2024-04-17 10:24:55.0,2024-04-17 10:25:19.0,SUCCESS,0.006667,2024-04-17 11:11:44.0,0
000QML0Z0000000001JN,Mapping_Task_Flat_File_to_SQLDB,null,MTT,2,ppenthoi,,80bTjaasFejbEkQynNFnyT,0Gv5s5lKGlEgO8WUuDsX2Y,INWPF3M1V35-AAD,0.0,2024-04-18 09:51:58.0,2024-04-18 09:52:22.0,SUCCESS,0.006667,2024-04-18 10:11:36.0,0
000QML0Z0000000001JN,Mapping_Task_Flat_File_to_SQLDB,null,MTT,5,ppenthoi,,80bTjaasFejbEkQynNFnyT,0Gv5s5lKGlEgO8WUuDsX2Y,INWPF3M1V35-AAD,0.0,2024-04-18 10:03:43.0,2024-04-18 10:04:02.0,ERROR,0.005278,2024-04-18 10:11:36.0,0
000QML0Z0000000001JN,Mapping_Task_Flat_File_to_SQLDB,null,MTT,6,ppenthoi,,80bTjaasFejbEkQynNFnyT,0Gv5s5lKGlEgO8WUuDsX2Y,INWPF3M1V35-AAD,0.0,2024-04-18 10:05:22.0,2024-04-18 10:05:42.0,SUCCESS,0.005556,2024-04-18 10:11:36.0,0
000QML0Z0000000001JN,Mapping_Task_Flat_File_to_SQLDB,null,MTT,3,ppenthoi,,80bTjaasFejbEkQynNFnyT,0Gv5s5lKGlEgO8WUuDsX2Y,INWPF3M1V35-AAD,0.0,2024-04-18 10:00:56.0,2024-04-18 10:01:13.0,WARNING,0.004722,2024-04-18 10:11:36.0,0
000QML0Z0000000001JN,Mapping_Task_Flat_File_to_SQLDB,null,MTT,1,ppenthoi,,80bTjaasFejbEkQynNFnyT,0Gv5s5lKGlEgO8WUuDsX2Y,INWPF3M1V35-AAD,0.0,2024-04-18 09:43:41.0,2024-04-18 09:44:12.0,SUCCESS,0.008611,2024-04-18 10:11:36.0,0
000QML0Z0000000001JN,Mapping_Task_Flat_File_to_SQLDB,null,MTT,7,ppenthoi,,80bTjaasFejbEkQynNFnyT,0Gv5s5lKGlEgO8WUuDsX2Y,INWPF3M1V35-AAD,0.0,2024-04-18 11:04:41.0,2024-04-18 11:04:59.0,SUCCESS,0.005,2024-04-18 11:11:25.0,0
000QML0G000000000013,Replication SQL to ORACLE,Employee,DRS,1,ppenthoi,,80bTjaasFejbEkQynNFnyT,0Gv5s5lKGlEgO8WUuDsX2Y,INWPF3M1V35-AAD,0.0,2024-04-18 13:25:27.0,2024-04-18 13:25:36.0,SUCCESS,0.001,2024-04-18 14:11:33.0,0
000QML0G000000000013,Replication SQL to ORACLE,Products,DRS,1,ppenthoi,,80bTjaasFejbEkQynNFnyT,0Gv5s5lKGlEgO8WUuDsX2Y,INWPF3M1V35-AAD,0.0,2024-04-18 13:25:36.0,2024-04-18 13:25:44.0,SUCCESS,8.89E-4,2024-04-18 14:11:33.0,0
000QML0Z0000000001JO,Mapping_Flat_File_to_SQL,null,MTT_TEST,1,ppenthoi,,80bTjaasFejbEkQynNFnyT,0Gv5s5lKGlEgO8WUuDsX2Y,INWPF3M1V35-AAD,0.0,2024-04-19 05:51:20.0,2024-04-19 05:51:42.0,SUCCESS,0.006111,2024-04-19 06:11:31.0,0
000QML0Z0000000001JP,MappingTask14,null,MTT,1,ppenthoi,,80bTjaasFejbEkQynNFnyT,0Gv5s5lKGlEgO8WUuDsX2Y,INWPF3M1V35-AAD,0.0,2024-04-19 05:54:15.0,2024-04-19 05:54:39.0,SUCCESS,0.006667,2024-04-19 06:11:31.0,0
000QML0Z0000000001JQ,Mapping132,null,MTT_TEST,1,vihasitha_test,,80bTjaasFejbEkQynNFnyT,3wtAMqArHpjdihnAbf7tiM,vg_windows_local,1.146085232903865,2024-04-19 06:50:31.0,2024-04-19 06:52:50.0,SUCCESS,0.038611,2024-04-19 07:11:46.0,0
000QML0Z0000000001JR,VGN_CRMREAD_MappingTask12,null,MTT,1,vihasitha_test,,80bTjaasFejbEkQynNFnyT,3wtAMqArHpjdihnAbf7tiM,vg_windows_local,1.670368901229671,2024-04-19 06:59:57.0,2024-04-19 07:02:42.0,SUCCESS,0.045833,2024-04-19 07:11:46.0,0
000QML0Z0000000001IQ,VGN_MSDCRM_Write_Mapping74_test,null,MTT_TEST,27,vihasitha_test,,80bTjaasFejbEkQynNFnyT,3wtAMqArHpjdihnAbf7tiM,vg_windows_local,1.493653312177707,2024-04-19 07:22:50.0,2024-04-19 07:27:42.0,SUCCESS,0.081111,2024-04-19 08:11:20.0,0
000QML0Z0000000001JR,VGN_CRMREAD_MappingTask12,null,MTT,2,vihasitha_test,,80bTjaasFejbEkQynNFnyT,3wtAMqArHpjdihnAbf7tiM,vg_windows_local,1.951966791856098,2024-04-19 07:19:06.0,2024-04-19 07:24:34.0,SUCCESS,0.091111,2024-04-19 08:11:20.0,0
000QML0Z0000000001IQ,VGN_MSDCRM_Write_Mapping74_test,null,MTT_TEST,28,vihasitha_test,,80bTjaasFejbEkQynNFnyT,3wtAMqArHpjdihnAbf7tiM,vg_windows_local,1.093378271213323,2024-04-19 07:31:56.0,2024-04-19 07:34:30.0,WARNING,0.042778,2024-04-19 08:11:20.0,0
000QML0Z0000000001JS,MappingTask_Flat_File_to_Oracle,null,MTT,1,ppenthoi,,80bTjaasFejbEkQynNFnyT,0Gv5s5lKGlEgO8WUuDsX2Y,INWPF3M1V35-AAD,0.0,2024-04-19 09:08:57.0,2024-04-19 09:09:21.0,SUCCESS,0.006667,2024-04-19 09:11:26.0,0
000QML0Z0000000001IQ,VGN_MSDCRM_Write_Mapping74_test,null,MTT_TEST,35,vihasitha_test,,80bTjaasFejbEkQynNFnyT,3wtAMqArHpjdihnAbf7tiM,vg_windows_local,1.480199004975124,2024-04-19 10:52:34.0,2024-04-19 10:57:59.0,WARNING,0.090278,2024-04-19 11:11:31.0,0
000QML0Z0000000001IQ,VGN_MSDCRM_Write_Mapping74_test,null,MTT_TEST,30,vihasitha_test,,80bTjaasFejbEkQynNFnyT,3wtAMqArHpjdihnAbf7tiM,vg_windows_local,1.461249505733492,2024-04-19 10:21:19.0,2024-04-19 10:25:32.0,WARNING,0.070278,2024-04-19 11:11:31.0,0
000QML0Z0000000001IQ,VGN_MSDCRM_Write_Mapping74_test,null,MTT_TEST,31,vihasitha_test,,80bTjaasFejbEkQynNFnyT,3wtAMqArHpjdihnAbf7tiM,vg_windows_local,0.528125621148877,2024-04-19 10:28:20.0,2024-04-19 10:31:05.0,WARNING,0.045833,2024-04-19 11:11:31.0,0
000QML0Z0000000001IQ,VGN_MSDCRM_Write_Mapping74_test,null,MTT_TEST,33,vihasitha_test,,80bTjaasFejbEkQynNFnyT,3wtAMqArHpjdihnAbf7tiM,vg_windows_local,0.657228315054835,2024-04-19 10:41:45.0,2024-04-19 10:45:30.0,WARNING,0.0625,2024-04-19 11:11:31.0,0
000QML0Z0000000001IQ,VGN_MSDCRM_Write_Mapping74_test,null,MTT_TEST,32,vihasitha_test,,80bTjaasFejbEkQynNFnyT,3wtAMqArHpjdihnAbf7tiM,vg_windows_local,0.730875941339675,2024-04-19 10:37:22.0,2024-04-19 10:39:48.0,WARNING,0.040556,2024-04-19 11:11:31.0,0
000QML0Z0000000001IQ,VGN_MSDCRM_Write_Mapping74_test,null,MTT_TEST,29,vihasitha_test,,80bTjaasFejbEkQynNFnyT,3wtAMqArHpjdihnAbf7tiM,vg_windows_local,0.564199245882119,2024-04-19 10:15:30.0,2024-04-19 10:18:14.0,ERROR,0.045556,2024-04-19 11:11:31.0,0
000QML0Z0000000001IQ,VGN_MSDCRM_Write_Mapping74_test,null,MTT_TEST,34,vihasitha_test,,80bTjaasFejbEkQynNFnyT,3wtAMqArHpjdihnAbf7tiM,vg_windows_local,1.359825153983708,2024-04-19 10:45:56.0,2024-04-19 10:50:27.0,WARNING,0.075278,2024-04-19 11:11:31.0,0
000QML0Z0000000001IQ,VGN_MSDCRM_Write_Mapping74_test,null,MTT_TEST,36,vihasitha_test,,80bTjaasFejbEkQynNFnyT,3wtAMqArHpjdihnAbf7tiM,vg_windows_local,1.402173913043478,2024-04-19 11:01:05.0,2024-04-19 11:05:18.0,WARNING,0.070278,2024-04-19 11:11:31.0,0
000QML0Z0000000001IQ,VGN_MSDCRM_Write_Mapping74_test,null,MTT_TEST,38,vihasitha_test,,80bTjaasFejbEkQynNFnyT,3wtAMqArHpjdihnAbf7tiM,vg_windows_local,1.867961934972244,2024-04-22 02:39:46.0,2024-04-22 02:44:36.0,WARNING,0.080556,2024-04-22 03:11:29.0,0
000QML0Z0000000001IQ,VGN_MSDCRM_Write_Mapping74_test,null,MTT_TEST,37,vihasitha_test,,80bTjaasFejbEkQynNFnyT,3wtAMqArHpjdihnAbf7tiM,vg_windows_local,1.583696945656486,2024-04-22 02:30:01.0,2024-04-22 02:34:20.0,WARNING,0.071944,2024-04-22 03:11:29.0,0
000QML0Z0000000001IQ,VGN_MSDCRM_Write_Mapping74_test,null,MTT_TEST,39,vihasitha_test,,80bTjaasFejbEkQynNFnyT,3wtAMqArHpjdihnAbf7tiM,vg_windows_local,0.884233518665608,2024-04-22 03:26:28.0,2024-04-22 03:30:17.0,SUCCESS,0.063611,2024-04-22 04:11:22.0,0
000QML0Z0000000001IQ,VGN_MSDCRM_Write_Mapping74_test,null,MTT_TEST,42,vihasitha_test,,80bTjaasFejbEkQynNFnyT,3wtAMqArHpjdihnAbf7tiM,vg_windows_local,0.941153081510934,2024-04-22 04:53:10.0,2024-04-22 04:55:51.0,WARNING,0.044722,2024-04-22 05:11:16.0,0
000QML0Z0000000001IQ,VGN_MSDCRM_Write_Mapping74_test,null,MTT_TEST,40,vihasitha_test,,80bTjaasFejbEkQynNFnyT,3wtAMqArHpjdihnAbf7tiM,vg_windows_local,0.934825673534073,2024-04-22 04:32:50.0,2024-04-22 04:35:41.0,SUCCESS,0.0475,2024-04-22 05:11:16.0,0
000QML0Z0000000001IQ,VGN_MSDCRM_Write_Mapping74_test,null,MTT_TEST,41,vihasitha_test,,80bTjaasFejbEkQynNFnyT,3wtAMqArHpjdihnAbf7tiM,vg_windows_local,0.0,2024-04-22 04:48:58.0,2024-04-22 04:51:39.0,ERROR,0.044722,2024-04-22 05:11:16.0,0
000QML0Z0000000001IQ,VGN_MSDCRM_Write_Mapping74_test,null,MTT_TEST,43,vihasitha_test,,80bTjaasFejbEkQynNFnyT,3wtAMqArHpjdihnAbf7tiM,vg_windows_local,0.77037773359841,2024-04-22 04:58:04.0,2024-04-22 05:00:47.0,SUCCESS,0.045278,2024-04-22 05:11:16.0,0
000QML0Z0000000001IQ,VGN_MSDCRM_Write_Mapping74_test,null,MTT_TEST,45,vihasitha_test,,80bTjaasFejbEkQynNFnyT,3wtAMqArHpjdihnAbf7tiM,vg_windows_local,1.477308917197452,2024-04-22 06:58:59.0,2024-04-22 07:02:30.0,WARNING,0.058611,2024-04-22 07:11:20.0,0
000QML0Z0000000001IQ,VGN_MSDCRM_Write_Mapping74_test,null,MTT_TEST,44,vihasitha_test,,80bTjaasFejbEkQynNFnyT,3wtAMqArHpjdihnAbf7tiM,vg_windows_local,0.92154915590864,2024-04-22 06:19:05.0,2024-04-22 06:23:29.0,WARNING,0.073333,2024-04-22 07:11:20.0,0
000QML0Z0000000001IQ,VGN_MSDCRM_Write_Mapping74_test,null,MTT_TEST,46,vihasitha_test,,80bTjaasFejbEkQynNFnyT,3wtAMqArHpjdihnAbf7tiM,vg_windows_local,1.210620170398256,2024-04-22 07:03:34.0,2024-04-22 07:06:25.0,WARNING,0.0475,2024-04-22 07:11:20.0,0
000QML0Z0000000001JU,Mapping175,null,MTT_TEST,1,ppenthoi,,80bTjaasFejbEkQynNFnyT,0Gv5s5lKGlEgO8WUuDsX2Y,INWPF3M1V35-AAD,0.0,2024-04-22 07:37:06.0,2024-04-22 07:37:32.0,SUCCESS,0.007222,2024-04-22 08:11:17.0,0
000QML0Z0000000001JT,Mapping_Aggregator,null,MTT_TEST,1,ppenthoi,,80bTjaasFejbEkQynNFnyT,0Gv5s5lKGlEgO8WUuDsX2Y,INWPF3M1V35-AAD,0.0,2024-04-22 07:25:23.0,2024-04-22 07:25:41.0,SUCCESS,0.005,2024-04-22 08:11:17.0,0
000QML0Z0000000001JV,Mapping210,null,MTT_TEST,1,ppenthoi,,80bTjaasFejbEkQynNFnyT,0Gv5s5lKGlEgO8WUuDsX2Y,INWPF3M1V35-AAD,0.0,2024-04-22 12:55:35.0,2024-04-22 12:55:53.0,WARNING,0.005,2024-04-22 13:11:34.0,0
000QML0Z0000000001JV,Mapping210,null,MTT_TEST,4,ppenthoi,,80bTjaasFejbEkQynNFnyT,0Gv5s5lKGlEgO8WUuDsX2Y,INWPF3M1V35-AAD,0.0,2024-04-22 13:13:12.0,2024-04-22 13:13:29.0,SUCCESS,0.004722,2024-04-22 14:11:21.0,0
000QML0Z0000000001JW,UpperCase_,null,MTT_TEST,1,ppenthoi,,80bTjaasFejbEkQynNFnyT,0Gv5s5lKGlEgO8WUuDsX2Y,INWPF3M1V35-AAD,0.0,2024-04-23 07:11:53.0,2024-04-23 07:12:11.0,SUCCESS,0.005,2024-04-23 08:11:22.0,0
000QML0Z0000000001IQ,VGN_MSDCRM_Write_Mapping74_test,null,MTT_TEST,48,vihasitha_test,,80bTjaasFejbEkQynNFnyT,3wtAMqArHpjdihnAbf7tiM,vg_windows_local,1.075153678366052,2024-04-24 05:05:21.0,2024-04-24 05:08:07.0,WARNING,0.046111,2024-04-24 05:11:25.0,0
000QML0Z0000000001IQ,VGN_MSDCRM_Write_Mapping74_test,null,MTT_TEST,47,vihasitha_test,,80bTjaasFejbEkQynNFnyT,3wtAMqArHpjdihnAbf7tiM,vg_windows_local,1.068582755203171,2024-04-24 04:49:40.0,2024-04-24 04:52:55.0,WARNING,0.054167,2024-04-24 05:11:25.0,0
000QML0Z0000000001JX,Mapping208,null,MTT_TEST,2,vihasitha_test,,80bTjaasFejbEkQynNFnyT,1QO6mK4AcQFdVOzuNNpsEH,vg-linux-vm.informatica.com,0.699580251848891,2024-04-24 10:37:35.0,2024-04-24 10:38:11.0,SUCCESS,0.01,2024-04-24 11:11:24.0,0
000QML0Z0000000001JX,Mapping208,null,MTT_TEST,3,vihasitha_test,,80bTjaasFejbEkQynNFnyT,1QO6mK4AcQFdVOzuNNpsEH,vg-linux-vm.informatica.com,0.611388611388611,2024-04-24 11:14:00.0,2024-04-24 11:15:04.0,SUCCESS,0.017778,2024-04-24 12:11:28.0,0
